,state_name,route_link,route_name,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
2780,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20:00,10h 00m,06:20:00,3.3,550,5
2781,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25:00,09h 40m,05:05:00,3.9,500,10
2782,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25:00,09h 10m,03:35:00,3.2,500,9
2783,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Bus Services,A/C Seater / Sleeper (2+2),16:06:00,11h 29m,03:35:00,3.6,600,3
2784,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55:00,10h 10m,03:05:00,3.6,500,5
2785,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35:00,09h 00m,05:35:00,3.6,500,2
2786,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15:00,09h 00m,06:15:00,3.1,600,1
2787,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00:00,09h 00m,06:00:00,2,600,25
2788,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Shivam Travels,NON A/C Seater / Sleeper (2+2),21:00:00,09h 30m,06:30:00,1.2,450,36
2789,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sameer Travels (GT),A/C Seater / Sleeper (2+2),16:30:00,10h 00m,02:30:00,2.5,650,16
2790,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Raj Rath,A/C Seater / Sleeper (2+2),20:30:00,08h 45m,05:15:00,2.3,500,2
2791,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30:00,09h 15m,05:45:00,2.1,899,28
2792,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sree Balaji Travels,A/C Seater / Sleeper (2+1),20:15:00,08h 45m,05:00:00,1.5,550,17
2793,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sri Krishna Rath,A/C Semi Sleeper / Sleeper (2+2),21:00:00,09h 00m,06:00:00,1.5,499,76
2794,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30:00,09h 15m,05:45:00,1.5,600,23
2795,bsrtc,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Sri Krishna Rath,A/C Semi Sleeper / Sleeper (2+2),20:00:00,09h 15m,05:15:00,1.5,600,76
2796,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41:00,07h 19m,04:00:00,2.7,396,21
2797,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Rajdhani bus service,Non A/C Seater / Sleeper (2+1),18:30:00,07h 00m,01:30:00,3.4,523,33
2798,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Rekha Luxury,A/C Seater / Sleeper (2+1),20:00:00,08h 00m,04:00:00,3.1,509,18
2799,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Arzoo Travels,A/C Seater / Sleeper (2+1),20:30:00,06h 00m,02:30:00,3.4,463,25
2800,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45:00,06h 45m,03:30:00,3.4,520,28
2801,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Mahuli Travels,A/C Seater/Sleeper (2+1),21:00:00,07h 00m,04:00:00,3.7,495,38
2802,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:25:00,06h 55m,04:20:00,3.6,600,27
2803,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Maharani Express,A/C Seater / Sleeper (2+2),18:00:00,07h 45m,01:45:00,2.7,500,24
2804,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40:00,06h 00m,02:40:00,2.2,540,36
2805,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Puja Rath,A/C Seater / Sleeper (2+1),21:00:00,06h 30m,03:30:00,2,585,20
2806,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Chandralok Travels,A/C Seater / Sleeper (2+1),21:20:00,07h 10m,04:30:00,2.4,500,40
2807,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Divya Rath,A/C Sleeper (2+1),20:15:00,06h 45m,03:00:00,4.2,900,23
2808,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27:00,06h 48m,03:15:00,3.6,800,23
2809,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),21:30:00,06h 00m,03:30:00,3,800,10
2810,bsrtc,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),21:30:00,06h 30m,04:00:00,2.1,900,7
2811,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55:00,08h 35m,05:30:00,3.6,500,27
2812,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Rekha Luxury,A/C Seater / Sleeper (2+1),20:30:00,09h 30m,06:00:00,4,509,10
2813,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:20:00,07h 35m,05:55:00,4.5,700,4
2814,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Mahuli Travels,A/C Seater/Sleeper (2+1),21:15:00,09h 00m,06:15:00,3.3,495,34
2815,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Rajdhani bus service,A/C Sleeper (2+1),23:00:00,06h 50m,05:50:00,4,799,5
2816,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Maharani Express,A/C Seater / Sleeper (2+2),23:35:00,08h 25m,08:00:00,2.8,600,29
2817,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Puja Rath,A/C Seater / Sleeper (2+1),20:30:00,09h 00m,05:30:00,3.2,585,17
2818,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Sadhvi Rath,A/C Seater / Sleeper (2+1),20:30:00,09h 00m,05:30:00,2.7,600,30
2819,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Divya Rath,A/C Sleeper (2+1),22:10:00,07h 20m,05:30:00,3.7,900,16
2820,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),VIJAY RATH,A/C Seater / Sleeper (2+1),22:00:00,08h 10m,06:10:00,3.2,735,29
2821,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Maharani Transport,A/C Seater / Sleeper (2+2),21:30:00,09h 30m,07:00:00,3,630,8
2822,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Arzoo Travels,A/C Seater / Sleeper (2+1),21:00:00,08h 00m,05:00:00,2.8,463,21
2823,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Rajdhani bus service,Non A/C Seater / Sleeper (2+1),21:40:00,07h 20m,05:00:00,1.6,600,32
2824,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Chandralok Travels,A/C Seater / Sleeper (2+1),21:35:00,08h 55m,06:30:00,2.1,499,39
2825,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35:00,07h 25m,04:00:00,2.2,925,25
2826,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Pihu (yvts),A/C Seater / Sleeper (2+1),21:55:00,08h 15m,06:10:00,3,650,9
2827,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Pappu Travels (yvts),A/C Seater/Sleeper (2+1),16:45:00,09h 55m,02:40:00,3,800,8
2828,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15:00,09h 15m,04:30:00,2.5,900,3
2829,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15:00,06h 15m,05:30:00,2.9,377,27
2830,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Rekha Luxury,A/C Seater / Sleeper (2+1),23:35:00,06h 25m,06:00:00,4.4,509,11
2831,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Mahuli Travels,A/C Seater/Sleeper (2+1),23:59:00,06h 16m,06:15:00,3.3,600,39
2832,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Rajshri Travels,Non A/C Seater / Sleeper (2+1),21:50:00,07h 00m,04:50:00,1.6,399,25
2833,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Sadhvi Rath,A/C Seater / Sleeper (2+1),23:28:00,06h 02m,05:30:00,1,600,48
2834,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Arzoo Travels,A/C Seater / Sleeper (2+1),23:30:00,05h 30m,05:00:00,1.5,463,21
2835,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Rajdhani bus service,Non A/C Seater / Sleeper (2+1),23:45:00,05h 15m,05:00:00,2,523,33
2836,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Pappu Travels (yvts),A/C Seater/Sleeper (2+1),20:00:00,06h 40m,02:40:00,3,800,8
2837,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Rajdhani bus service,A/C Sleeper (2+1),23:59:00,05h 51m,05:50:00,4,700,6
2838,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35:00,06h 26m,04:01:00,2.1,839,24
2839,bsrtc,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Tejas Maa Bhawani,A/C Sleeper (2+1),21:41:00,06h 09m,03:50:00,2.1,799,8
2840,bsrtc,https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20:00,07h 10m,04:30:00,3.5,293,32
2841,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,Muzaffarpur (Bihar) to Kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),15:35:00,14h 40m,06:15:00,2.6,855,37
2842,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,Muzaffarpur (Bihar) to Kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),15:14:00,14h 16m,05:30:00,2.9,1095,16
2843,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41:00,09h 19m,06:00:00,2.9,525,21
2844,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Rekha Luxury,A/C Seater / Sleeper (2+1),20:00:00,10h 00m,06:00:00,4,509,16
2845,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:25:00,09h 20m,06:45:00,3.9,600,25
2846,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27:00,07h 48m,04:15:00,4.2,800,15
2847,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Mahuli Travels,A/C Seater/Sleeper (2+1),21:00:00,09h 00m,06:00:00,3.6,495,34
2848,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Divya Rath,A/C Sleeper (2+1),20:15:00,08h 15m,04:30:00,4.2,900,18
2849,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Rajdhani bus service,A/C Sleeper (2+1),20:05:00,07h 55m,04:00:00,4.3,799,12
2850,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40:00,09h 00m,05:40:00,3,540,29
2851,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,VIJAY RATH,A/C Seater / Sleeper (2+1),19:16:00,09h 29m,04:45:00,4.2,735,27
2852,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Arzoo Travels,A/C Seater / Sleeper (2+1),20:30:00,09h 00m,05:30:00,3.8,463,19
2853,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Rajdhani bus service,Non A/C Seater / Sleeper (2+1),18:30:00,09h 15m,03:45:00,1.8,600,38
2854,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Chandralok Travels,A/C Seater / Sleeper (2+1),21:20:00,08h 50m,06:10:00,2.7,500,40
2855,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45:00,08h 45m,05:30:00,2.6,520,16
2856,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Puja Rath,A/C Seater / Sleeper (2+1),21:00:00,08h 40m,05:40:00,2.5,585,20
2857,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Maharani Transport,A/C Seater / Sleeper (2+2),16:15:00,11h 45m,04:00:00,3,650,6
2858,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Pihu (yvts),A/C Seater / Sleeper (2+1),19:30:00,08h 40m,04:10:00,3,700,12
2859,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:15:00,08h 10m,04:25:00,2.4,1000,19
2860,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Yarana Travels,NON AC Seater / Sleeper 2+1,18:01:00,08h 59m,03:00:00,3.5,550,11
2861,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),21:30:00,08h 30m,06:00:00,2.5,675,17
2862,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Maharani Express,A/C Seater / Sleeper (2+2),18:00:00,09h 45m,03:45:00,2.2,600,24
2863,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Pihu Enterprises Private Limited,A/C Seater / Sleeper (2+1),17:15:00,09h 45m,03:00:00,3.2,650,5
2864,bsrtc,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),21:30:00,08h 30m,06:00:00,3,800,10
2865,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00:00,12h 00m,06:00:00,3.4,605,21
2866,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),18:10:00,10h 15m,04:25:00,3.9,1000,19
2867,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30:00,12h 15m,05:45:00,1.6,760,14
2868,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15:00,10h 45m,06:00:00,3,630,21
2869,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:00:00,10h 30m,04:30:00,2.3,630,24
2870,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00:00,10h 30m,05:30:00,2.9,900,30
2871,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Tejas Maa Bhawani,AC Sleeper (2+1),18:45:00,11h 15m,06:00:00,2.9,900,4
2872,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Tejas Maa Bhawani,A/C Sleeper (2+1),18:55:00,11h 05m,06:00:00,2.9,900,7
2873,bsrtc,https://www.redbus.in/bus-tickets/kathmandu-to-patna,Kathmandu to Patna (Bihar),V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),18:30:00,18h 00m,12:30:00,2.7,1300,40
2874,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55:00,10h 35m,07:30:00,3.1,605,27
2875,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35:00,09h 40m,06:15:00,3.8,925,24
2876,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15:00,11h 15m,06:30:00,2.4,630,3
2877,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15:00,11h 15m,05:30:00,2,839,24
2878,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Tejas Maa Bhawani,A/C Sleeper (2+1),18:30:00,10h 45m,05:15:00,2.4,799,6
2879,bsrtc,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Jai Mata Di Tour and Travels,AC Seater (2+2),20:00:00,09h 00m,05:00:00,1.8,1200,2
2880,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30:00,09h 30m,01:00:00,3.6,800,2
2881,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55:00,11h 19m,04:14:00,2.8,849,32
2882,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Panwar Travels,A/C Sleeper (2+1),15:40:00,10h 00m,01:40:00,4.3,2000,24
2883,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35:00,09h 25m,03:00:00,1.6,1199,58
2884,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20:00,09h 00m,03:20:00,1.6,1999,37
2885,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00:00,10h 00m,01:00:00,1.2,1599,45
2886,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Shree Balajee Travels And Cargo,A/C Sleeper (2+1),22:50:00,06h 30m,05:20:00,1.2,1499,36
2887,bsrtc,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Bihar state road transport corporation (BSRTC) - 157518,Volvo AC Seater 2+2,23:50:00,10h 40m,10:30:00,3.3,800,29
2888,bsrtc,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Panwar Travels,A/C Seater / Sleeper (2+1),21:30:00,09h 50m,07:20:00,4.3,2500,32
2889,bsrtc,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30:00,09h 30m,09:00:00,1.2,1499,47
2890,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,Motihari to Kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),17:10:00,13h 05m,06:15:00,3,685,37
2891,bsrtc,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,Motihari to Kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),16:15:00,13h 15m,05:30:00,3.3,875,17
2892,bsrtc,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Bihar state road transport corporation (BSRTC) - 157518,Volvo AC Seater 2+2,19:30:00,15h 00m,10:30:00,3,1170,29
2893,bsrtc,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Panwar Travels,A/C Sleeper (2+1),21:45:00,19h 45m,17:30:00,2.8,2500,36
2894,bsrtc,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30:00,0-6h 00m,15:30:00,1.2,1500,28
2895,bsrtc,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00:00,15h 00m,09:00:00,1.2,1499,47
2896,bsrtc,https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal),Bihar state road transport corporation (BSRTC) - 171326,Non AC Seater (2+2),21:55:00,08h 35m,06:30:00,3,275,33
2897,bsrtc,https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal),V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),21:30:00,09h 30m,07:00:00,2.9,375,25
2898,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00:00,10h 00m,04:00:00,3.9,484,21
2899,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30:00,09h 30m,03:00:00,2.2,713,14
2900,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00:00,07h 30m,02:30:00,2.1,900,30
2901,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Tejas Maa Bhawani,AC Sleeper (2+1),18:45:00,08h 40m,03:25:00,2.1,900,4
2902,bsrtc,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),18:55:00,09h 05m,04:00:00,2.1,1800,7
2903,bsrtc,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00:00,09h 00m,04:00:00,3.9,468,35
2904,bsrtc,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:00:00,09h 00m,06:00:00,3.8,600,5
2905,bsrtc,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Divya Rath,A/C Sleeper (2+1),20:30:00,09h 00m,05:30:00,4.4,650,7
2906,bsrtc,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),AdMAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:45:00,08h 30m,05:15:00,3.8,600,9
2907,bsrtc,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Aitiana Airwings,Benz A/C Sleeper (2+1),21:00:00,08h 00m,05:00:00,4,650,8
